Year,LaborShare,CapitalShare,ProfitShare,Profitshare1,LaborShareIncludingOfficers,USPopultion,TotalPatentApplications,PtntppPatentApplicationPopula,Patent4YMAFouryearmovingaver,TotalPatentgranted,PatentInventionGrantsPercent,NumberofCopyrightregistered,CprtppCopyrightRegisteredPopu,Cprt4YMAFouryearmovingaverag,NumberofTrademarksRegistered,TrademarksRegisteredPopulation,TrdmarkGDPTrademarksRegistere,Trdmark4YMAFouryearmovingave,GrowthrateGrowthRateofRealG,ProductivityNonFarmOutputper,CorporateSectorIntangibleAsse,privatesectorRDExpensesNom,PriceindexforRDexpenses20,RealGDP1982pricesBalkeandG,RealGDPBillionof2012prices,TotalRDExpensesBillion,TotalRDGDP,CorptaxCorporateTaxRateofhi,MaxtaxMaximalIndividualMargin,PresidentThePresidentsParty,UnionmembersofunionNonFarm,Percentemployedmembersofunio,BLSdataonEmployedwageandsa,FriedmanUnionMembers,AllNonFarmEmployed,CivilianLaborForcethousands,Unemployedthousands,Totalnonfarmemployeesthousa,totalgovernmentemployeesthou,Unemployedasafractionofthe,CivilianunemploymentRate,YEAR,WorkersinvolvedinStopagesas,AS,FederalExpendituresMillion,DefenseExpendituresBillion,DefenseasafractionofFederalE,DefenseGDPDefenseExpenditures,FederalGDPFederalExpenditures,Threeyearmovingaverageofpro,Fouryearlagofthethreeyear,Fiveyearlagofthethreeyear,FouryearMovingaverageofpric,changeinCPI,InventoryValuationAdjustment,ValueAddedforCorrespondingye,IVAValueAdded,YearswhenabsolutevalueofIVA,YearsofInflationsorDeflation,BI,Adjustedfouryearmovingaverag,HouseMedianMedianideologyHouse,HouseMeanmeanideologyHouse,IdeologyPresmedianideologyPresid,SenateMedianmedianideologySena,SenateMeanmeanideologySenate,BalanceofPayments,PagesofRegulations,YearsWithoutCFRRegulations,BS,BT,BU,BV,InterpolatedPagesofRegulations,CivilServants,PolicyUncertainty,NGDPNominal,BOPGDP,NeutralTechChangeBocola,NumberofDOJAntitrustCases,AntitrustCivilCases,NumberofPrivateAntitrustCase,RestraintofTradecases,NumberofMergersandAcquisitio,MiningManufacturingMergers,MiningManufacturingMergerValu,Sizeofpublicutilities,Minimumwages,MinimumwagecoveragefromBrow,ManufacturingAHE,MedianWage,MinWagebiteadjustedforcovera,CivServPop,mergers_GDP,nonDefenseGDP,privateRD_GDP,privateRD_growth,publicRD_GDP,publicRD_growth,patentappsGDP,patentgrantsGDP,copyrightsGDP,imputed_privateRDgrowth,imputed_publicRDgrowth,cumprod_privRDgrowth,cumprod_pubRDgrowth,regulationgrowth,imputed_regulations,cumprod_regulations
2000,.5805230097190487,.1932509403252132,.1490207591888344,.1613224846528272,.6450777202072538,282398,315015,1.115500109774149,.9864183202153006,175979,.4495226696303896,515612,1.825834460583998,2.015626348554445,106383,.3767130078824921,8.101667809001599,7.738015164554521,4.1,3.3,.1951050751456248,199,81.111,,13131,285.016,2.780020093052291,35,39.6,0,12.37135265121152,13.4,16334,,132030.8333333333,142585.75,5685.083333333333,132030.8333333333,20790.41666666666,4.862141563075063,3.966666666666667,2000,2.0258821176,,1788950,309.2,17.28388160652897,3.210566210140488,18.57549295482156,.034,.013,.0063333333333333,1.731201027262674,3.4,-16.809,6214.6,-.2704759759276543,0,0,2000,2.25,.135,.0264,-.438,.129,.0663726,-396443,9.043789505749752,,,,,,118754,1796625,126.8546656214803,10252300,-.0386686889771076,,75,.0017515802299901,,,14166,,,,5.306007,.83,14.31583,,.2334545717110964,6.362031600790374,1.078821110349554,15.364926,.0194102786691767,1.053152511432337,.0083899222613462,.9918471039384671,23.990175,13.401797,39.266773,,,1,1,.9801447919958167,,1
2001,.5854554636246373,.1944930477559307,.1443662258009863,.1490207591888344,.6471783295711061,285225,345732,1.212137785958454,1.076577525825365,183970,.464183334241648,601659,2.109418879831712,2.021631630137239,102314,.358713296520291,7.71476613809276,7.555639947934236,1,2.7,.2041599484037407,202.7,80.889,,13262.1,294.543,2.783486741386154,35,39.1,1,12.3434359492636,13.3,16305,,132094.5,143768.9166666667,6829.666666666666,132094.5,21120.41666666666,5.79749512784327,4.741666666666667,2001,1.092594,,1862846,325.5,17.4732640271928,3.174897340109049,18.17003013957844,.0326666666666667,.017,.013,1.707381847477679,2.8,8.044,6202,.1297000967429862,0,0,2001,2.375,.158,.0289797,.6929999999999999,.003,.0336634,-382965,9.12427142006168,,,,,,121007,1702383,159.0013273799032,10581800,-.0361909126991627,,46,.0006786255570385,,,9722,,,,5.39564,.83,14.7575,,.231602011337643,5.968561661845911,.7330664072808982,14.995132,.0191555311950708,.9868756405589155,.0086793362187908,1.034495427779814,26.069174,13.871861,45.366798,,,1,1,1.008899136170823,,1
2002,.5706440752828269,.1927746134590171,.1575327539936334,.1443662258009863,.6312285496377271,287955,356493,1.238016356722405,1.149900897000795,184375,.4735937797352038,521041,1.809452865899186,1.968258011367932,133225,.4626590960393117,9.873565007300027,8.162597276364743,1.7,4.3,.2076077284860811,196.1,80.337,,13493.1,297.152,2.717091547492776,35,38.6,1,12.35725438569635,13.3,16145,,130652,144856.0833333333,8375.333333333332,130652,21509.25,7.126846435690393,5.783333333333333,2002,1.092594,,2010894,358.5,17.82789147513494,3.387892419059139,19.00332646619668,.0343333333333333,.0236666666666667,.017,1.761530378678694,1.6,8.866,6293.6,.1408732680818609,0,0,2002,2.5,.158,.0289797,.6929999999999999,.003,.0336634,-443204,9.172984710703989,,,,,,123772,1736041,144.0696034673462,10936400,-.040525584287334,,30,.0005187836746189,,,8675,,,,5.468246,.83,15.28917,,.2303711631420972,6.028862148599607,.6429211967598254,15.615434,.0179309461980176,.9360714675786036,.0092399692769101,1.064594001659437,26.420393,13.664392,38.615368,,,1,1,1.005338869088791,,1
2003,.5605468975212954,.1741662878758873,.1848171653049891,.1575327539936334,.6201979894098688,290626,366043,1.259498461940776,1.206288178598946,187012,.4730024492070893,534122,1.837832816059128,1.895634755593506,143424,.4935002374185379,10.33381127018322,9.005952556144402,2.9,3.8,.2110966157624127,201,81.678,,13879.1,310.345,2.708496971601124,35,35,1,12.1032876276183,12.9,15776,,130344.75,146499.5,8770.333333333332,130344.75,21580,7.461885493763917,5.991666666666667,2003,1.2481420196,,2159899,411.2,19.03792723641244,3.759920997768919,19.74963424893018,.036,.0293333333333333,.0236666666666667,1.729123900230639,2.3,-14.471,6515.5,-.222101143427212,0,0,2003,2.5,.211,.0397205,.6929999999999999,.0795,.03988,-513216,9.211043943771569,,,,,,127841,1765450,148.8528364741414,11458200,-.0447902811959994,,37,.0010087109394701,,,9378,,,,5.485211,.83,15.7425,,.2236682949218196,6.074645764659735,.6756922278822114,15.989714,.0175420223071687,.9783099069868404,.0095429474088426,1.032789950145133,26.373684,13.47436,38.483906,,,1,1,1.004149056634006,,1
2004,.5502895374408128,.1514113898888544,.2163509702567928,.1848171653049891,.6102499892059928,293262,382139,1.30306347225348,1.253179019218779,181299,.4809420942425732,661469,2.255556464867593,2.003065256664404,120056,.409381372288261,8.333518436250555,9.063915212956642,3.8,2.9,.2066548652188305,207.4,83.613,,14406.4,323.892,2.651874534334395,35,35,1,11.7412849745651,12.5,15472,,131774.3333333333,147379.5833333333,8139.666666666666,131774.3333333333,21617.75,6.880747839992112,5.541666666666667,2004,1.2481420196,,2292841,448.9,19.57833098762627,3.917718315267668,20.01048157651289,.0366666666666667,.034,.0293333333333333,2.738130231830255,2.7,-40.211,6948.3,-.5787170962681519,0,0,2004,2.525,.211,.0397205,.6929999999999999,.0795,.03988,-625211,9.075688582852067,,,,,,130748,1760125,131.7780283534139,12213700,-.0511893201896231,,36,.0005553087516659,,,10790,,,,5.510689,.83,16.14167,,.214915252662254,6.001885685837237,.7489726788094181,16.092764,.0169809312493348,.9680144599061072,.0095378140940092,.9994620828750836,26.52564,12.584615,45.91494,,,1,1,.9853051009477564,,1
2005,.5349550946021892,.1289781871824082,.2536009061352249,.2163509702567928,.5945085235635722,295993,417508,1.410533357207772,1.302777912031108,157718,.4765642364087812,531720,1.796393833637958,1.924808995115966,112495,.380059663573125,7.543671416596815,9.021141532582654,3.5,2.2,.204792999170391,224.7,85.88,,14912.5,347.727,2.667313563352407,35,35,1,11.70173810164758,12.5,15685,,134039.9166666667,149289.1666666667,7579.166666666666,134039.9166666667,21804.08333333333,6.325724380642379,5.083333333333333,2005,1.2481420196,,2471957,478,19.33690594132503,3.913637963925756,20.23921497989962,.0296666666666667,.0326666666666667,.034,3.991526477494006,3.4,-36.03,7473.4,-.4821098830518907,0,0,2005,2.35,.229,.0460433,.6929999999999999,.185,.066297,-737321,9.003252305113159,,,,,,134261,1768816,110.4779327952474,13036600,-.0565577681297271,,34,.0007376362112322,,,11514,,,,5.614681,.83,16.5525,,.2123509820667295,5.975871051004584,.7721039396479463,16.325577,.0172360891643527,1.015026143812219,.0094370464691714,.9894349351072937,27.997183,10.576228,35.655994,,,1,1,.9920186466208447,,1
2006,.5253947389713687,.1230683740819493,.2698132613894754,.2536009061352249,.5845143406545382,298818,452633,1.514744761025106,1.371960013106783,196405,.4795748547624639,520906,1.743221626541908,1.908251185276647,147118,.4923331258491791,9.591545347267951,8.950636617574636,2.9,1.1,.2025672081611248,245.6,87.83199999999999,,15338.3,373.527,2.703856789194041,35,35,1,11.25602091586932,12,15359,,136451.4166666667,151408.8333333333,6991.25,136451.4166666667,21975,5.755646907407459,4.608333333333333,2006,1.2481420196,,2655050,501.3,18.88100035780871,3.845327769510455,20.36612306889833,.0206666666666667,.0343333333333333,.0326666666666667,4.954567514233027,3.2,-31.941,8008.7,-.3988287737085919,0,0,2006,2.5,.229,.0460433,.6929999999999999,.185,.066297,-801850,8.876230657895595,,,,,,136146.2887,1774141,110.0558874054362,13814600,-.0580436639497343,,33,.0007823552805722,,,13173,,,,5.811981,.83,16.80667,,.2102068589529257,5.937195885120709,.8588305092480915,16.520796,.0177782925310903,1.031457447311134,.0092602753608501,.9812683863644452,29.509985,12.804874,33.961128,,,1,1,.9858915819625065,,1
2007,.5396804878433387,.1239931464599515,.2536561785489108,.2698132613894754,.5982617624408669,301696,484955,1.607429332838354,1.458942730831178,182899,.4880010526835206,526378,1.744729794229953,1.884975429819353,150064,.4974013576580399,9.60348137719186,8.768054144326795,1.9,1.7,.2129768846186757,268,90.506,,15626,401.475,2.77800842795757,35,35,1,11.35551818157114,12.1,15670,,137994.5833333333,153123.0833333333,7073.083333333333,137994.5833333333,22219.41666666666,5.75757760760396,4.616666666666667,2007,1.2481420196,,2728686,528.1,19.35363761165631,3.822767217291851,19.75218971233333,.0166666666666667,.036,.0343333333333333,5.28199034822952,2.8,-43.63,8180.7,-.533328443776205,0,0,2007,2.9,-.1515,.0034821,.6929999999999999,.019,.0459706,-710750,8.820395475489567,,,,,,137827.4997,1777975,119.2439888560384,14451900,-.0491803845861098,,31,.0003839754255728,,,14220,,,,6.471457,.83,17.26083,,.2239032298849653,5.893266732074671,.9100217586074492,15.929422,.0185442744552619,1.043085235707091,.0092358098243138,.9973580119831224,31.035133,11.704787,33.686035,,,1,1,.9937095841063615,,1
2008,.5526827833537181,.158957320401497,.2037324423574816,.2536561785489108,.6103430809334964,304543,485312,1.593574634780639,1.531570521462967,185224,.5034700964908954,232907,.7647754175929179,1.512280168000684,209904,.6892425700147434,13.45133197049607,10.04750752788817,-.1,1.1,.2261715034036297,284.2,93.22199999999999,,15604.7,422.287,2.870201457234517,35,35,1,11.72967393284353,12.4,16098,,137241.6666666667,154321.5833333333,8948.166666666666,137241.6666666667,22502.91666666666,7.234529655858239,5.8,2008,1.2481420196,,2982544,583.2,19.55377690991315,4.035455545637598,20.63772929510999,.013,.0366666666666667,.036,4.699230169465351,3.8,-34.83,8094.3,-.4303028056780697,0,0,2008,3.025,-.1515,.0034821,.6929999999999999,.019,.0459706,-683178,8.943626042153968,,,,,,139562.6013,1825950,166.560031120341,14712800,-.0464342613234734,,45,.0012175818823816,,,11961,,,,6.900258,.83,17.75417,,.2317672602813285,5.99570504001077,.7664998365876947,16.602274,.0193165135120439,1.041642991136969,.0093855010603012,1.016207700118879,31.100374,11.869758,14.925439,,,1,1,1.01397109313373,,1
2009,.5355684242237856,.2032073804702592,.177227731999147,.2037324423574816,.5904099232435065,307240,482871,1.571641062361672,1.571847447751442,191927,.5049092827224584,382086,1.24360760317667,1.374083610385362,180520,.5875537039447989,11.86944400610173,11.1289506752644,-2.5,3.6,.2412896116044542,274.6,92.352,,15208.8,415.275,2.874094221705458,35,35,0,11.67274873545857,12.3,15327,,131305.8333333333,154188.5,14294.5,131305.8333333333,22552.75,11.61705058544425,9.283333333333333,2009,1.092594,,3517677,614.3,17.46322928455341,4.175275950193029,23.90895682670872,.0213333333333333,.0296666666666667,.0366666666666667,2.217292762907555,-.4,2.617,7803.9,.0335345147938851,0,0,2009,3.3,-.184,-.0179372,-.354,-.203,-.029982,-372123,9.487732490400296,,,,,,144297.0259,1940233,182.6729944789022,14448900,-.0257544172912817,,46,.000591762663721,,,9681,,,,7.283048,.83,18.245,,.2427823295912259,6.315040359328212,.6365393719425596,19.733681,.0190049069479338,.9838683847415894,.0097360352691208,1.03734848108454,31.749447,12.619471,25.122692,,,1,1,1.060837343341704,,1
2010,.5181289969752554,.1885233701498095,.2101489350942958,.177227731999147,.5710329077635111,309780,520277,1.679504809865066,1.613037459961432,244341,.5040962390198608,636527,2.054771127897217,1.45197098572419,164330,.5304732390728905,10.53478472703029,11.36476052020499,2.6,3.4,.2384689204455728,282.4,94.626,,15598.8,427.96,2.854570073572081,35,35,0,11.28852742189033,11.9,14715,,130353.5833333333,153885.25,14807.75,130353.5833333333,22489.66666666666,12.0710432998655,9.608333333333333,2010,1.092594,,3457079,651.8,18.85406726314325,4.511070046854777,23.92624352026797,.027,.0206666666666667,.0296666666666667,1.355367262416232,1.6,-47.593,8232.1,-.5781392354320283,0,0,2010,2.35,-.184,-.0179372,-.354,-.203,-.029982,-436722,9.372911236761801,,,,,,146206.1678,2129733,194.2119024836629,14992100,-.0291301418747207,,46,.0005769674590353,,,10456,,,,7.460974,.83,18.60917,,.2419578381440781,6.874985473561883,.670307972408134,19.415173,.0188365872692952,.9911433568656913,.0097091134664257,.997234828967746,33.353657,15.664089,40.806152,,,1,1,.9878979246353466,,1
2011,.5182307005273834,.1787022905119301,.2197636186390406,.2101489350942958,.5711967545638945,312033,535188,1.71516474219073,1.639971312299526,247713,.51076681098085,670044,2.147349799540433,1.55262598705181,177661,.5693660606410219,11.21547658878711,11.7677593231038,1.6,0,.239026369168357,303.4,97.566,,15840.7,450.813,2.900499272965913,35,35,0,11.19004083334123,11.8,14764,,131938.75,153623.6666666667,13738.5,131938.75,22092.83333333333,11.11669284085844,8.933333333333334,2011,1.092594,,3603065,662,18.37324611129691,4.415658913694545,24.0330907611342,.0233333333333333,.0166666666666667,.0206666666666667,1.49675987168584,3.2,-68.008,8627.5,-.7882700666473486,0,0,2011,1.95,.269,.0811933,-.354,-.156,.0478922,-465571,9.441765363904372,,,,,,149564.1726,2039916,210.9738723678996,15542600,-.0299545121150901,,55,.0008837993270499,,,10762,,,,7.489315,.83,18.92583,,.2363850561456753,6.537500841257175,.6793891684079617,19.617432,.0195205435384041,1.0363099886052,.009484449191255,.9768604748572005,33.785629,15.637756,42.298889,,,1,1,1.007346076944857,,1
2012,.5122686954817209,.1739281915694113,.2328683116377065,.2197636186390406,.5643982706611345,314255,576763,1.835334362221763,1.700411244159807,276788,.5152083952370944,509112,1.620060142241174,1.766447168213873,182761,.5815691078900893,11.2836327715009,11.225834523355,2.2,.9,.2344299606869439,313.4,100,,16197,460.526,2.843279619682657,35,35,0,10.70701901267263,11.3,14366,,134173.6666666667,154973.8333333333,12499.16666666667,134173.6666666667,21919.58333333333,10.01911105856294,8.074999999999999,2012,1.092594,,3526563,650.3,18.4400505534709,4.183984661510944,22.68965938774722,.0143333333333333,.013,.0166666666666667,.8453182389709685,2.1,-11.449,9182.700000000001,-.1246801049800167,0,0,2012,2.05,.269,.0811933,-.354,-.156,.0478922,-448113,9.521078107056862,,,,,,154212.9021,2022741,206.561900957784,16197000,-.0276664197073532,,81,.001111316910539,,,10840,,,,7.549806,.83,19.06833,,.2324011318450895,6.436623124532625,.6692597394579243,18.505674,.0193492622090511,.9912255860593178,.0090835339877755,.9577292054187876,35.609249,17.088844,31.432487,,,1,1,1.008400202726463,,1
2013,.5142044966818243,.1574604520291671,.2446579430078129,.2328683116377065,.5647123368607632,316421,609052,1.924815356755715,1.788704817758318,302948,.5126294886645706,496599,1.569424911747324,1.847901495356537,193121,.6103292765018756,11.70756695806103,11.18536526134483,1.8,.5,.2404806870575326,337.9,101.233,,16495.4,481.472,2.868482981727624,35,39.6,0,10.65308307322284,11.3,14528,,136373.6666666667,155397.5,11457.16666666667,136373.6666666667,21847.25,9.094174307102183,7.358333333333333,2013,1.092594,,3454881,611.2,17.69091323261206,3.7735383095635,21.33037599555474,.0046666666666667,.0213333333333333,.013,2.153830284616315,1.5,14.379,9478.1,.1517076207256728,0,0,2013,1.625,.262,.0848086,-.354,-.193,.0226476,-368548,9.399133364453119,,,,,,155042.4645,1987416,158.8523831609497,16784900,-.0219571162175527,,71,.0007880985001879,,,11012,,,,7.576645,.83,19.28583,,.2308522604260426,6.280923200419694,.6675800526207306,17.556837,.0201311893428022,1.040411211823123,.0085536404744741,.9416643881098967,36.922535,18.365604,30.105303,,,1,1,.9871921287450253,,1
2014,.5111406424136283,.1504743923766632,.255854317223719,.2446579430078129,.5613357745581913,318717,615243,1.930373968128465,1.851422107324168,326032,.5132003921243243,476298,1.494422952023268,1.70781445138805,206555,.6480827819036952,12.21351702932829,11.60504833691933,2.5,.9,.2367954943480337,359.5,103.641,,16912,500.828,2.858329956568141,35,39.6,0,10.49078385789652,11.1,14576,,138941,155920.25,9601.5,138941,21875.08333333333,7.580086696855084,6.158333333333333,2014,1.092594,,3506284,598.7,17.07505724008665,3.566896436678205,20.88951378917956,.0076666666666667,.027,.0213333333333333,2.211181159552411,1.6,3.567,10049.6,.0354939500079605,0,0,2014,2.1,.262,.0848086,-.354,-.193,.0226476,-375620,9.370546316225164,,,,,,158474.6793,1952691,125.783003990214,17527300,-.021430568313431,,57,.0007095553453169,,,12403,,,,7.844449,.83,19.56,,.2321293216365849,6.126723707866226,.7333845789971618,17.322617,.0205108602009437,1.018859832455814,.0080633069554352,.94267545842006,36.379082,19.278145,28.163317,,,1,1,.9969585442487635,,1
2015,.5161757184840272,.1638798972238595,.239193649587331,.255854317223719,.5667627189801916,321026,629647,1.961358270046663,1.912970489288151,325979,.5215981958232324,443823,1.382514188881897,1.516605548723416,208660,.6499785064138107,11.98933566232662,11.79851310530421,2.9,1.3,.2350101141177818,378.9,106.454,,17403.8,523.605,2.873902949070491,35,39.6,0,10.43177832030389,11.1,14795,,141826.25,157139.75,8292.583333333332,141826.25,22027.58333333333,6.473965499855244,5.275,2015,1.092594,,3691847,587.4,15.91073519568931,3.352414434672434,21.07014159584971,.009,.0233333333333333,.027,1.343407591913073,.1,52.823,10480.4,.5040170222510592,0,0,2015,2.1,.288,.1043265,-.354,.2805,.10562,-424111,9.049710247187395,,,,,,157499.3472,1971483,147.3927388433227,18224800,-.0232710921381853,,45,.0004596697273009,,,11956,,,,8.015585,.83,19.9125,,.2308197548705631,6.141194171188626,.6869764074512463,17.717728,.0207903516087968,1.013626508352891,.0079400048285852,.9847082434624552,36.178707,18.730335,25.501499,,,1,1,.9657612205083241,,1
2016,.5205927436003304,.1632312177501745,.2351761137189344,.239193649587331,.5717757675850162,323317,644367,1.992988305594819,1.952383975131415,333600,51.9,414269,1.281309055818284,1.431917777117693,227407,.7033561489188629,12.85591529151049,12.19158373530661,1.6,.3,.2427464154342767,405.2,104.724,,17688.9,549.808,2.939018132056106,35,37,0,10.08327680517269,10.7,14555,,144347.9166666667,159196.9166666667,7754.416666666666,144347.9166666667,22231.5,5.970868491129007,4.875,2016,1.092594,,3852612,588.3,15.27015956966339,3.228993430043964,21.14577398692595,.0083333333333333,.0143333333333333,.0233333333333333,1.110487740347968,1.3,-1.021,10656.8,-.0095807371818933,0,0,2016,1.325,.288,.1043265,-.354,.2805,.10562,-441359,9.24227196716585,,,,,,163485.6246,1997825,150.1774023615926,18715000,-.0235831685813519,,68,.0007914567892859,,,13430,,,,8.239792,.83,20.4425,,.2339244036243442,6.179152348933091,.7592331914364375,17.91678,.0216510820197702,1.041400473987618,.0077268501202244,.9731543351720117,36.427761,18.859285,23.419716,,,1,1,1.021278219381477,,1
2017,.5243736692529772,.1573587772456111,.2379716314516102,.2351761137189344,.5781757488271382,325410,678749,2.085827110414554,1.992636913546125,351400,51.8,452122,1.389391844135091,1.386909510214635,242709,.7458559970498756,13.4033388373159,12.61552670512032,2.4,1.3,.2483309274630097,422,108.628,,18108.1,570.304,2.926827265542406,35,37,1,10.10634730266636,10.7,14817,,146610.8333333333,160313.5833333333,6976.083333333333,146610.8333333333,22351.41666666666,5.315698369216663,4.35,2017,1.092594,,3981628,600,15.06921289482594,3.207321245295928,21.28393345877523,.0096666666666667,.0046666666666667,.0143333333333333,1.12628988965078,2.1,-45.507,11084,-.4105647780584626,0,0,2017,1.125,.2775,.0987711,.6929999999999999,.261,.0968286,-466589,9.092763238550704,,,,,,164652.666,2001908,150.1695040309041,19419400,-.0240269524290143,,59,.0011044781064827,,,15558,,,,8.51693,.83,20.8875,,.2346236249501348,6.151955993976829,.8591735190329191,18.076612,.0217308464731145,1.003684086239729,.0076368991832909,.9883586538454984,37.48317,19.40568,24.967943,,,1,1,.9838233792355071,,1
2018,,,,.2379716314516102,,327436,,,,,,,,,,,,,2.9,1.3,,461.7,112.85,,18638.2,612.795,2.989156414934197,,,,9.891031389131761,10.5,14744,,149064.3333333333,162069.75,6305.5,149064.3333333333,22448.58333333333,4.743786264423485,3.891666666666667,2018,1.2481420196,,4109042,637.4,15.51213153820282,,0,.0096666666666667,.0076666666666667,.0046666666666667,,,,,,,,2018,,.2775,.0987711,.6929999999999999,.261,.0968286,-509478,8.789594499468834,,,,,,163822.2202,2000825,158.6168929977824,20580200,-.0247557360958591,,37,.0008584519964374,,,14767,,,,8.731586999999999,.83,21.52833,,.2330655214570642,6.110583442260472,.7922975394619651,,.0224341843130776,1.032365874050662,.0073417653861478,.9613542368362253,,,,,,1,1,.9666582389612299,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.830936226894297,,,,,,,2021788,183.036274669264,,,,26,,,,,,,,,.83,22.05556,,,,,,.0003348401863936,,.0015286722684172,,,,,,,5.7103238,.3189511,,,1.4147683
